Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
42.txt	8	14	5.89	92.33	52.86	99.00	4.67	7.14	85.71	42.86	14.29	7.14	0.00	0.00	7.14	0.00	0.00	7.14	0.00	7.14	14.29	14.29	7.14	0.00	35.71	7.14	0.00	7.14	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	14.29	0.00	7.14	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	7.14	0.00	0.00	21.43	7.14	14.29	7.14	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	7.14	0.00	28.57	0.00	7.14	0.00	0.00	7.14	7.14	0.00	0.00	7.14	0.00	0.00
42.txt	9	10	1.00	99.00	1.00	99.00	5.00	10.00	80.00	60.00	30.00	20.00	0.00	0.00	20.00	0.00	0.00	10.00	0.00	10.00	20.00	20.00	10.00	0.00	30.00	10.00	0.00	10.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	10.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	10.00	0.00	0.00	30.00	0.00	10.00	0.00	0.00	10.00	0.00	0.00	0.00	10.00	0.00	0.00
42.txt	10	5	8.69	99.00	1.00	99.00	5.00	20.00	80.00	40.00	20.00	20.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	20.00	20.00	20.00	0.00	0.00	20.00	20.00	20.00	0.00	0.00	0.00	0.00	40.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	11	34	15.27	99.00	66.34	25.77	11.33	23.53	76.47	58.82	17.65	14.71	2.94	0.00	11.76	0.00	0.00	2.94	2.94	11.76	11.76	11.76	8.82	0.00	17.65	0.00	0.00	5.88	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.71	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.94	0.00	2.94	0.00	0.00	0.00	11.76	5.88	2.94	20.59	2.94	8.82	8.82	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.76	0.00	5.88	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	12	8	38.60	10.58	74.76	25.77	8.00	25.00	87.50	50.00	12.50	12.50	12.50	0.00	0.00	0.00	0.00	0.00	12.50	0.00	12.50	0.00	12.50	0.00	37.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	12.50	0.00	0.00	0.00	12.50	12.50	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	12.50	0.00	0.00	12.50	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	13	4	99.00	50.00	1.00	99.00	4.00	0.00	75.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	25.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	14	6	99.00	95.20	23.51	99.00	6.00	16.67	83.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	16.67	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	15	7	1.00	7.67	89.63	25.77	7.00	14.29	57.14	57.14	28.57	14.29	14.29	0.00	0.00	0.00	0.00	14.29	0.00	0.00	14.29	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	16	6	99.00	50.00	98.01	99.00	6.00	0.00	66.67	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	33.33	16.67	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	17	8	1.92	10.58	7.84	99.00	8.00	0.00	87.50	62.50	12.50	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	12.50	25.00	12.50	12.50	0.00	37.50	0.00	0.00	0.00	0.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	12.50	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	18	23	98.23	99.00	1.00	93.61	7.67	17.39	78.26	43.48	8.70	8.70	0.00	4.35	4.35	0.00	0.00	0.00	8.70	17.39	4.35	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	4.35	0.00	0.00	0.00	0.00	17.39	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.04	8.70	4.35	0.00	0.00	0.00	0.00	8.70	0.00	4.35	0.00	4.35	0.00	0.00	4.35	4.35	4.35	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	8.70	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	19	4	1.00	50.00	1.00	25.77	4.00	0.00	75.00	75.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	25.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	20	3	93.26	50.00	1.00	25.77	3.00	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	33.33	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33
42.txt	21	21	68.29	99.00	13.15	95.81	7.00	19.05	66.67	42.86	19.05	14.29	4.76	0.00	4.76	0.00	4.76	4.76	0.00	14.29	4.76	4.76	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	23.81	0.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	4.76	0.00	9.52	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	42.86	0.00	9.52	0.00	0.00	4.76	4.76	19.05	0.00	0.00	0.00	4.76
42.txt	22	7	1.00	7.67	13.15	99.00	7.00	14.29	85.71	71.43	28.57	14.29	14.29	0.00	0.00	0.00	0.00	14.29	0.00	0.00	28.57	14.29	0.00	0.00	42.86	0.00	0.00	14.29	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.57	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	14.29	0.00	0.00	28.57	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00
42.txt	23	38	49.71	96.70	90.72	74.74	38.00	21.05	92.11	55.26	23.68	21.05	7.89	2.63	7.89	0.00	2.63	2.63	2.63	15.79	5.26	2.63	5.26	2.63	5.26	7.89	2.63	0.00	5.26	0.00	2.63	2.63	0.00	0.00	0.00	0.00	18.42	0.00	0.00	0.00	0.00	2.63	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	2.63	0.00	7.89	0.00	0.00	0.00	0.00	5.26	18.42	7.89	7.89	10.53	2.63	0.00	2.63	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	24	6	62.04	99.00	23.51	99.00	6.00	0.00	66.67	16.67	16.67	16.67	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	16.67	16.67	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	16.67	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	16.67	0.00	16.67	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00
42.txt	25	10	52.71	97.69	93.30	25.77	10.00	0.00	80.00	60.00	20.00	20.00	10.00	0.00	10.00	0.00	0.00	0.00	0.00	20.00	10.00	10.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	10.00	0.00	0.00	10.00	10.00	20.00	0.00	20.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	26	6	18.82	4.80	23.51	99.00	6.00	16.67	83.33	50.00	33.33	16.67	16.67	0.00	0.00	0.00	0.00	16.67	0.00	16.67	16.67	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	16.67	0.00	16.67	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00
42.txt	27	6	93.26	99.00	1.00	99.00	6.00	33.33	66.67	33.33	16.67	16.67	0.00	0.00	16.67	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	33.33	33.33	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	28	6	99.00	50.00	1.00	99.00	3.00	16.67	66.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	16.67	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	16.67	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00
42.txt	29	5	93.26	50.00	99.00	99.00	5.00	0.00	100.00	40.00	20.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	20.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	30	25	99.00	88.48	6.70	25.77	8.33	24.00	72.00	44.00	4.00	4.00	0.00	0.00	4.00	0.00	0.00	0.00	20.00	12.00	4.00	0.00	4.00	0.00	4.00	8.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	12.00	0.00	12.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	16.00	0.00	8.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	31	6	62.04	95.20	1.00	25.77	6.00	16.67	83.33	50.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	16.67	0.00	0.00	0.00	16.67	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	16.67	0.00	0.00	16.67	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	32	36	46.37	95.20	11.80	99.00	9.00	13.89	86.11	55.56	19.44	13.89	5.56	0.00	8.33	0.00	0.00	5.56	5.56	11.11	13.89	2.78	2.78	0.00	16.67	5.56	0.00	0.00	0.00	0.00	8.33	8.33	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	13.89	2.78	0.00	5.56	2.78	0.00	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	5.56	0.00	2.78	2.78	0.00	0.00	13.89	2.78	8.33	2.78	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	11.11	0.00	2.78	0.00	0.00	5.56	2.78	0.00	0.00	0.00	0.00	0.00
42.txt	33	9	18.82	86.68	4.97	25.77	4.50	0.00	88.89	55.56	22.22	11.11	11.11	0.00	0.00	0.00	0.00	11.11	0.00	11.11	22.22	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.22	0.00	0.00	0.00	0.00	11.11	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	11.11	0.00	11.11	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	11.11	0.00	0.00	22.22	0.00	0.00	0.00	0.00	11.11	0.00	11.11	0.00	0.00	0.00	0.00
42.txt	34	5	8.69	50.00	1.00	25.77	2.50	0.00	60.00	40.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	20.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	35	17	85.92	96.11	6.20	99.00	5.67	29.41	64.71	29.41	17.65	17.65	5.88	0.00	11.76	0.00	0.00	0.00	0.00	11.76	0.00	0.00	0.00	0.00	11.76	5.88	0.00	0.00	0.00	0.00	23.53	23.53	0.00	0.00	0.00	0.00	11.76	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00	23.53	0.00	5.88	0.00	0.00	5.88	5.88	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.65	0.00	5.88	0.00	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00
42.txt	36	11	13.54	99.00	1.00	25.77	11.00	36.36	100.00	45.45	18.18	18.18	0.00	9.09	9.09	0.00	0.00	0.00	0.00	9.09	9.09	0.00	9.09	9.09	18.18	9.09	9.09	0.00	0.00	0.00	18.18	9.09	9.09	9.09	0.00	0.00	27.27	0.00	9.09	0.00	0.00	27.27	0.00	0.00	18.18	18.18	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.18	9.09	0.00	0.00	0.00	9.09	0.00	18.18	0.00	9.09	0.00	9.09	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00
42.txt	37	25	73.88	99.00	87.83	91.14	12.50	4.00	92.00	56.00	20.00	20.00	8.00	0.00	12.00	0.00	0.00	0.00	16.00	8.00	12.00	0.00	4.00	0.00	16.00	4.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	4.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	4.00	0.00	4.00	4.00	0.00	4.00	16.00	0.00	20.00	4.00	4.00	12.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00
42.txt	38	12	18.82	79.76	23.51	99.00	12.00	16.67	100.00	75.00	33.33	16.67	8.33	0.00	8.33	0.00	0.00	16.67	8.33	16.67	16.67	8.33	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	8.33	8.33	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	33.33	0.00	8.33	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	39	10	93.26	15.86	93.30	25.77	10.00	10.00	90.00	60.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	30.00	10.00	0.00	10.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	10.00	0.00	10.00	10.00	0.00	10.00	0.00	20.00	20.00	0.00	0.00	0.00	20.00	0.00	0.00	20.00	0.00	0.00	0.00	10.00	0.00	20.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	40	11	32.58	99.00	85.21	99.00	11.00	0.00	81.82	45.45	9.09	9.09	0.00	0.00	9.09	0.00	0.00	0.00	0.00	9.09	0.00	18.18	9.09	0.00	27.27	0.00	0.00	0.00	0.00	0.00	9.09	9.09	0.00	0.00	0.00	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	9.09	0.00	0.00	36.36	9.09	27.27	0.00	0.00	27.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.txt	41	7	68.29	99.00	13.15	99.00	3.50	0.00	57.14	14.29	14.29	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	14.29	0.00	0.00	14.29	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.57	0.00	14.29	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00
56.txt	1	8	38.60	89.42	7.84	99.00	8.00	25.00	75.00	25.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	12.50	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	12.50	12.50	12.50	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	12.50	0.00	0.00	25.00	12.50	0.00	0.00	12.50	0.00	0.00	12.50	0.00	12.50	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
56.txt	2	17	27.29	96.11	6.20	98.87	8.50	5.88	88.24	52.94	23.53	17.65	11.76	0.00	5.88	0.00	0.00	5.88	5.88	5.88	17.65	0.00	0.00	0.00	17.65	0.00	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	23.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	5.88	0.00	0.00	11.76	5.88	0.00	11.76	0.00	0.00	0.00	23.53	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	5.88	0.00	0.00	17.65	0.00	11.76	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00
